delay_hours,delay_temp_f,shelf_life_days,consumption_pct,lettuce_type_encoded,organic,month,seasonal_price_index,transit_distance_km,pre_delay_consumption_pct,loss_rate
64.7,50.2,1.0,619.46,4,1,7,0.9751,3175.4,23.38,1.0
20.08,40.0,4.2,6.32,4,1,7,0.9751,3312.4,0.84,0.07
77.4,34.9,6.07,37.46,4,1,7,0.9751,4764.8,5.41,0.113966
142.93,34.8,6.16,101.72,4,1,7,0.9751,6278.7,7.72,0.883986
114.84,53.6,1.0,1691.15,4,1,7,0.9751,4444.2,17.03,1.0
109.32,32.8,7.0,68.55,4,1,7,0.9751,1441.9,22.41,0.290972
134.18,31.4,7.0,80.82,4,1,7,0.9751,3848.6,14.1,0.489461
23.48,44.9,2.06,27.74,4,1,7,0.9751,2140.5,1.48,0.107165
42.3,55.5,1.0,277.67,4,1,7,0.9751,3710.8,0.27,0.990294
84.12,35.4,5.61,46.1,4,1,7,0.9751,3021.8,3.27,0.129193
58.55,57.6,1.0,499.14,4,1,7,0.9751,839.4,1.25,0.96649
103.02,47.1,1.59,606.14,4,1,7,0.9751,4820.2,7.89,0.995674
93.36,43.3,2.85,194.49,4,1,7,0.9751,5107.7,19.53,0.982692
57.09,42.4,3.29,59.28,4,1,7,0.9751,2632.1,3.4,0.152327
129.23,51.5,1.0,2090.6,4,1,7,0.9751,4048.1,20.01,1.0
6.2,53.0,1.0,32.09,4,1,7,0.9751,3423.4,23.33,0.072392
139.14,59.1,1.0,2371.16,4,1,7,0.9751,3408.1,6.05,1.0
63.52,35.4,5.63,36.19,4,1,7,0.9751,5747.3,10.46,0.090071
5.97,52.4,1.0,32.64,4,1,7,0.9751,6244.8,24.45,0.085781
114.17,47.9,1.41,900.67,4,1,7,0.9751,3789.5,13.02,1.0
55.86,38.4,4.51,37.65,4,1,7,0.9751,1383.4,7.25,0.07
90.36,43.2,2.9,170.72,4,1,7,0.9751,4409.6,10.78,1.0
57.05,55.1,1.0,476.67,4,1,7,0.9751,5164.8,1.41,1.0
15.5,54.5,1.0,67.73,4,1,7,0.9751,3906.8,22.19,0.257456
50.2,32.9,7.0,35.68,4,1,7,0.9751,5549.4,24.31,0.075996
54.69,47.0,1.61,211.17,4,1,7,0.9751,3182.6,23.35,1.0
38.98,57.8,1.0,244.84,4,1,7,0.9751,6044.5,5.38,1.0
59.68,30.9,7.0,24.33,4,1,7,0.9751,358.2,8.8,0.07
1.84,39.1,4.38,13.42,4,1,7,0.9751,950.8,13.35,0.07
107.05,39.9,4.21,127.37,4,1,7,0.9751,3955.1,16.59,0.986299
133.08,59.7,1.0,2197.3,4,1,7,0.9751,2404.9,14.42,1.0
66.95,31.0,7.0,26.86,4,1,7,0.9751,95.8,7.77,0.07
93.39,50.3,1.0,1168.41,4,1,7,0.9751,3349.3,14.53,1.0
150.88,35.9,5.06,162.05,4,1,7,0.9751,4441.2,14.43,1.0
139.71,58.0,1.0,2400.36,4,1,7,0.9751,4972.3,17.98,1.0
5.02,50.3,1.0,14.62,4,1,7,0.9751,1500.6,8.64,0.077692
156.12,55.4,1.0,2915.38,4,1,7,0.9751,1206.9,5.63,1.0
91.39,37.1,4.79,76.16,4,1,7,0.9751,5998.0,9.89,0.411224
29.4,30.9,7.0,9.78,4,1,7,0.9751,2848.9,5.44,0.091214
121.05,43.3,2.84,285.05,4,1,7,0.9751,166.8,3.68,1.0
157.42,42.2,3.42,338.82,4,1,7,0.9751,137.9,15.31,0.980996
4.53,50.1,1.0,21.48,4,1,7,0.9751,2636.4,16.51,0.07
16.04,46.0,1.79,30.76,4,1,7,0.9751,7397.9,13.86,0.103207
152.17,30.8,7.0,107.98,4,1,7,0.9751,113.8,24.3,0.912853
46.83,41.4,3.81,31.64,4,1,7,0.9751,2075.0,1.63,0.07721
34.9,36.9,4.83,12.24,4,1,7,0.9751,6008.5,0.71,0.07
90.7,34.1,6.91,41.14,4,1,7,0.9751,1775.9,7.43,0.097423
68.02,36.8,4.84,49.01,4,1,7,0.9751,2963.0,10.81,0.085865
88.86,31.5,7.0,37.91,4,1,7,0.9751,5194.1,6.14,0.11447
17.27,48.4,1.32,35.7,4,1,7,0.9751,6840.4,2.13,0.10581
34.61,37.0,4.81,12.63,4,1,7,0.9751,4298.6,1.18,0.100622
70.06,30.5,7.0,35.74,4,1,7,0.9751,7175.9,15.02,0.07
153.13,42.0,3.48,313.12,4,1,7,0.9751,4818.8,14.94,0.974914
156.38,31.3,7.0,98.11,4,1,7,0.9751,409.4,10.22,0.81248
19.95,35.6,5.43,23.58,4,1,7,0.9751,6465.0,20.16,0.107249
76.66,59.0,1.0,830.57,4,1,7,0.9751,1662.3,21.68,1.0
77.49,55.2,1.0,843.76,4,1,7,0.9751,4984.7,19.21,0.995017
29.61,48.2,1.35,109.57,4,1,7,0.9751,1320.4,24.75,0.940299
54.69,35.6,5.39,21.84,4,1,7,0.9751,2245.1,0.65,0.07
127.0,43.2,2.9,308.38,4,1,7,0.9751,7361.8,12.81,1.0
151.36,37.5,4.7,188.43,4,1,7,0.9751,7016.1,18.7,0.99196
154.54,35.4,5.64,131.86,4,1,7,0.9751,3307.4,5.06,0.993469
146.66,59.0,1.0,2624.14,4,1,7,0.9751,5053.2,24.2,1.0
58.71,47.5,1.5,262.04,4,1,7,0.9751,7011.6,21.96,1.0
10.29,46.7,1.65,24.94,4,1,7,0.9751,3960.1,16.15,0.094576
104.7,40.0,4.21,111.64,4,1,7,0.9751,2988.1,5.01,0.935396
139.25,50.4,1.0,2389.88,4,1,7,0.9751,6025.5,21.36,1.0
115.8,37.9,4.63,115.32,4,1,7,0.9751,1801.6,7.61,0.955518
63.86,52.5,1.0,597.42,4,1,7,0.9751,1874.0,15.24,1.0
107.45,49.5,1.1,1249.09,4,1,7,0.9751,321.8,7.93,0.990292
161.6,55.6,1.0,3101.37,4,1,7,0.9751,4644.7,5.17,1.0
67.36,53.5,1.0,641.23,4,1,7,0.9751,5841.1,0.38,1.0
73.66,38.5,4.5,67.9,4,1,7,0.9751,5598.8,17.75,0.270578
143.74,54.9,1.0,2520.32,4,1,7,0.9751,1604.6,12.59,1.0
36.07,39.1,4.39,21.51,4,1,7,0.9751,1892.5,6.96,0.07
59.44,54.6,1.0,527.72,4,1,7,0.9751,308.9,16.01,1.0
7.31,58.3,1.0,28.75,4,1,7,0.9751,5015.7,16.98,0.07
74.69,54.3,1.0,780.3,4,1,7,0.9751,5181.6,8.46,1.0
84.57,53.6,1.0,982.18,4,1,7,0.9751,2649.3,17.06,1.0
153.49,52.4,1.0,2846.87,4,1,7,0.9751,2568.5,24.73,1.0
86.1,55.9,1.0,999.37,4,1,7,0.9751,6958.3,2.52,1.0
100.4,41.8,3.6,145.17,4,1,7,0.9751,2655.6,14.21,0.929046
8.1,34.1,6.89,9.45,4,1,7,0.9751,3679.0,9.01,0.07
125.86,46.6,1.68,787.55,4,1,7,0.9751,593.6,15.64,0.971624
129.93,47.9,1.42,1123.47,4,1,7,0.9751,174.6,5.86,1.0
126.4,48.5,1.29,1276.9,4,1,7,0.9751,184.9,19.99,0.986631
47.6,40.1,4.19,35.64,4,1,7,0.9751,1757.7,9.57,0.077722
3.06,32.0,7.0,6.91,4,1,7,0.9751,2632.5,6.83,0.07
1.16,34.2,6.82,16.26,4,1,7,0.9751,1450.2,16.24,0.07
64.25,30.2,7.0,42.02,4,1,7,0.9751,3809.3,24.3,0.076752
153.99,48.6,1.27,1861.57,4,1,7,0.9751,1463.5,24.92,1.0
80.19,44.2,2.4,184.52,4,1,7,0.9751,3521.5,2.73,1.0
28.17,31.7,7.0,11.16,4,1,7,0.9751,6792.2,7.14,0.097246
53.56,43.8,2.6,85.52,4,1,7,0.9751,558.5,9.52,0.582285
1.75,46.5,1.7,13.18,4,1,7,0.9751,3227.0,12.84,0.07
78.26,41.2,3.9,75.86,4,1,7,0.9751,219.8,3.41,0.429221
144.56,43.4,2.78,416.51,4,1,7,0.9751,6695.8,13.63,1.0
123.81,48.9,1.21,1355.39,4,1,7,0.9751,294.5,0.13,1.0
105.02,47.6,1.48,710.64,4,1,7,0.9751,6644.0,4.68,1.0
115.55,59.7,1.0,1712.54,4,1,7,0.9751,6866.2,19.74,1.0
148.41,45.1,1.98,776.44,4,1,7,0.9751,3058.3,2.5,0.968837
144.12,33.8,7.0,97.57,4,1,7,0.9751,5860.3,21.69,0.8492
58.96,54.3,1.0,523.98,4,1,7,0.9751,4313.7,19.82,0.968775
87.41,31.9,7.0,47.67,4,1,7,0.9751,1345.7,16.82,0.10182
34.67,35.3,5.74,28.83,4,1,7,0.9751,2497.3,20.49,0.08125
37.49,33.3,7.0,16.75,4,1,7,0.9751,554.6,10.03,0.086738
28.78,49.2,1.17,117.51,4,1,7,0.9751,2756.5,12.48,0.945053
150.96,55.2,1.0,2755.03,4,1,7,0.9751,1932.7,16.03,1.0
47.76,35.0,6.01,25.97,4,1,7,0.9751,5472.0,12.29,0.07
19.66,40.4,4.11,10.38,4,1,7,0.9751,6066.1,4.9,0.07
115.23,48.8,1.24,1151.92,4,1,7,0.9751,87.3,13.12,0.985022
45.84,40.0,4.21,31.8,4,1,7,0.9751,4536.3,7.68,0.07
66.67,42.3,3.34,83.91,4,1,7,0.9751,6035.9,12.22,0.606464
77.3,57.8,1.0,825.72,4,1,7,0.9751,506.5,4.64,0.955566
135.88,38.5,4.5,161.59,4,1,7,0.9751,933.0,10.13,1.0
146.76,33.7,7.0,98.28,4,1,7,0.9751,7264.0,19.88,0.828207
67.1,40.8,4.05,52.85,4,1,7,0.9751,3385.9,1.45,0.181206
102.21,47.0,1.61,584.54,4,1,7,0.9751,2000.3,8.16,1.0
57.75,34.6,6.35,17.6,4,1,7,0.9751,4719.4,0.17,0.093171
140.27,54.4,1.0,2409.66,4,1,7,0.9751,5715.3,10.0,1.0
82.11,43.3,2.84,146.54,4,1,7,0.9751,1271.2,6.73,0.985225
138.94,50.0,1.0,2342.5,4,1,7,0.9751,5372.9,2.02,1.0
151.2,43.2,2.91,419.17,4,1,7,0.9751,1950.5,16.58,1.0
130.22,53.9,1.0,2105.82,4,1,7,0.9751,1779.7,6.64,1.0
116.11,42.8,3.1,229.18,4,1,7,0.9751,3129.9,5.79,0.986206
116.04,54.3,1.0,1716.12,4,1,7,0.9751,2954.3,10.38,1.0
33.06,40.4,4.11,29.8,4,1,7,0.9751,2979.1,15.83,0.07
46.84,38.5,4.51,35.25,4,1,7,0.9751,5073.2,13.08,0.098092
135.04,41.3,3.86,207.04,4,1,7,0.9751,5266.7,10.32,1.0
105.2,54.0,1.0,1436.2,4,1,7,0.9751,994.0,6.54,0.984924
143.97,40.2,4.17,196.02,4,1,7,0.9751,1011.7,3.56,1.0
20.66,55.1,1.0,89.98,4,1,7,0.9751,5109.8,13.62,0.726569
75.43,57.6,1.0,790.12,4,1,7,0.9751,3523.3,4.59,0.983096
153.1,55.6,1.0,2826.12,4,1,7,0.9751,5632.8,16.94,1.0
159.24,54.1,1.0,3016.57,4,1,7,0.9751,5535.6,1.41,1.0
163.38,56.4,1.0,3164.6,4,1,7,0.9751,5356.0,6.97,1.0
122.73,56.8,1.0,1892.54,4,1,7,0.9751,3450.7,5.84,1.0
58.87,58.1,1.0,505.22,4,1,7,0.9751,4947.6,2.31,1.0
69.42,37.8,4.63,61.16,4,1,7,0.9751,686.6,18.32,0.200217
152.48,41.7,3.66,287.5,4,1,7,0.9751,5148.5,17.4,0.992017
88.76,39.8,4.24,83.68,4,1,7,0.9751,7390.3,5.6,0.581808
128.33,37.3,4.74,129.66,4,1,7,0.9751,6591.9,5.34,0.986311
72.8,31.6,7.0,23.88,4,1,7,0.9751,6898.4,1.69,0.092676
110.6,46.6,1.68,624.83,4,1,7,0.9751,3087.5,10.84,1.0
2.88,57.9,1.0,25.65,4,1,7,0.9751,2297.8,23.46,0.086284
107.38,54.1,1.0,1497.23,4,1,7,0.9751,446.6,13.81,1.0
45.55,45.2,1.96,115.07,4,1,7,0.9751,7031.1,21.14,0.924422
120.55,42.3,3.37,214.06,4,1,7,0.9751,1373.0,8.62,0.964243
41.64,35.0,5.96,19.31,4,1,7,0.9751,132.7,8.48,0.07
154.32,53.6,1.0,2860.14,4,1,7,0.9751,1222.9,10.62,1.0
134.82,30.6,7.0,68.57,4,1,7,0.9751,4160.8,1.27,0.269361
116.21,46.6,1.67,679.47,4,1,7,0.9751,6248.1,3.36,0.99674
62.64,37.5,4.69,38.67,4,1,7,0.9751,4268.9,3.85,0.07
26.65,36.2,4.96,8.61,4,1,7,0.9751,611.6,1.85,0.07
7.45,37.4,4.73,7.97,4,1,7,0.9751,792.5,7.23,0.07
37.93,32.2,7.0,8.2,4,1,7,0.9751,5794.2,1.34,0.085035
47.58,38.3,4.54,30.67,4,1,7,0.9751,5443.9,8.18,0.074308
109.25,36.5,4.89,105.07,4,1,7,0.9751,4016.4,17.28,0.851199
27.53,32.3,7.0,9.33,4,1,7,0.9751,6863.6,5.47,0.070749
18.52,46.8,1.64,39.33,4,1,7,0.9751,3638.1,13.52,0.077001
52.97,37.8,4.64,30.92,4,1,7,0.9751,3845.4,4.71,0.07
87.11,57.4,1.0,1038.05,4,1,7,0.9751,7258.6,20.13,1.0
46.67,39.1,4.38,42.59,4,1,7,0.9751,5820.9,19.44,0.085317
123.38,30.7,7.0,60.19,4,1,7,0.9751,1883.2,2.82,0.162931
157.8,35.3,5.67,135.75,4,1,7,0.9751,6696.4,5.2,1.0
73.42,36.4,4.91,60.95,4,1,7,0.9751,1561.2,18.3,0.178241
75.53,58.5,1.0,794.79,4,1,7,0.9751,5375.6,7.38,1.0
79.56,37.3,4.74,67.13,4,1,7,0.9751,4079.2,14.49,0.295695
89.09,31.3,7.0,40.95,4,1,7,0.9751,1538.7,9.03,0.077352
153.1,56.2,1.0,2822.61,4,1,7,0.9751,1614.8,13.43,1.0
61.29,44.3,2.36,125.06,4,1,7,0.9751,7158.1,9.41,0.990349
83.36,42.6,3.18,130.63,4,1,7,0.9751,4777.9,13.33,1.0
12.79,50.9,1.0,48.15,4,1,7,0.9751,2512.8,15.95,0.122152
17.42,33.2,7.0,26.48,4,1,7,0.9751,3618.5,24.79,0.127104
108.78,59.4,1.0,1526.8,4,1,7,0.9751,5750.8,8.31,1.0
111.07,35.3,5.69,78.82,4,1,7,0.9751,3123.9,9.84,0.463807
146.39,50.3,1.0,2604.11,4,1,7,0.9751,6260.7,12.62,1.0
36.7,37.5,4.69,27.77,4,1,7,0.9751,1776.0,14.47,0.07
138.2,37.7,4.66,169.37,4,1,7,0.9751,2254.1,22.83,0.969566
64.69,42.5,3.25,88.69,4,1,7,0.9751,6846.3,17.12,0.688523
148.78,43.9,2.57,490.76,4,1,7,0.9751,3381.5,2.89,0.988204
115.71,30.2,7.0,60.35,4,1,7,0.9751,1437.6,9.24,0.205631
150.56,50.2,1.0,2738.53,4,1,7,0.9751,3740.9,12.83,0.994486
45.48,35.9,5.07,35.7,4,1,7,0.9751,738.4,18.72,0.075705
52.61,57.2,1.0,433.17,4,1,7,0.9751,1799.3,22.52,0.97277
162.38,40.7,4.06,255.88,4,1,7,0.9751,4359.3,5.07,0.987489
127.14,36.8,4.85,139.07,4,1,7,0.9751,1815.4,21.79,0.975287
125.59,45.1,1.97,588.41,4,1,7,0.9751,4739.5,9.7,0.997405
127.21,45.4,1.92,634.95,4,1,7,0.9751,3688.6,13.36,1.0
23.43,37.0,4.8,21.4,4,1,7,0.9751,4780.3,15.72,0.07
128.36,41.6,3.7,209.13,4,1,7,0.9751,2342.6,14.68,0.956745
62.89,33.5,7.0,25.32,4,1,7,0.9751,3719.8,8.26,0.101594
161.97,43.0,2.99,442.84,4,1,7,0.9751,1458.2,9.34,1.0
109.8,37.9,4.63,100.18,4,1,7,0.9751,4178.8,2.23,0.816266
57.21,52.3,1.0,481.14,4,1,7,0.9751,3672.2,3.55,0.994237
160.63,43.3,2.83,472.19,4,1,7,0.9751,4122.4,1.39,1.0
53.56,42.9,3.03,62.46,4,1,7,0.9751,4379.9,4.72,0.204984
1.48,42.2,3.42,14.07,4,1,7,0.9751,3168.3,14.0,0.07
88.63,46.3,1.75,405.57,4,1,7,0.9751,4141.2,20.23,0.997073
153.96,43.0,3.02,389.86,4,1,7,0.9751,6227.3,1.92,0.994792
50.41,37.4,4.72,38.86,4,1,7,0.9751,4221.6,15.61,0.079724
155.97,58.4,1.0,2907.15,4,1,7,0.9751,3117.6,2.62,1.0
68.66,56.6,1.0,671.58,4,1,7,0.9751,6814.7,8.25,1.0
29.54,31.7,7.0,15.29,4,1,7,0.9751,1689.0,10.91,0.07
111.31,52.0,1.0,1588.17,4,1,7,0.9751,1376.4,5.41,1.0
41.57,45.8,1.85,100.62,4,1,7,0.9751,5587.5,11.58,0.859337
78.88,36.6,4.87,49.54,4,1,7,0.9751,5664.3,0.3,0.136478
63.36,48.9,1.22,422.14,4,1,7,0.9751,5283.3,19.61,1.0
48.66,59.3,1.0,371.21,4,1,7,0.9751,2045.4,14.28,1.0
78.92,39.6,4.27,64.49,4,1,7,0.9751,3526.3,2.07,0.226852
147.25,45.4,1.91,840.25,4,1,7,0.9751,4424.3,23.68,1.0
40.42,37.6,4.67,40.42,4,1,7,0.9751,3185.4,24.49,0.084793
165.45,48.5,1.31,2008.8,4,1,7,0.9751,5448.4,20.56,1.0
54.26,42.0,3.5,67.5,4,1,7,0.9751,1265.0,21.95,0.27192
108.21,54.2,1.0,1512.63,4,1,7,0.9751,859.9,8.47,1.0
160.49,46.6,1.68,1212.88,4,1,7,0.9751,2025.7,12.72,1.0
153.62,36.7,4.86,180.18,4,1,7,0.9751,174.7,15.89,1.0
158.54,37.0,4.81,186.2,4,1,7,0.9751,985.9,8.92,0.99295
50.72,59.5,1.0,385.11,4,1,7,0.9751,1799.9,0.57,1.0
58.78,33.3,7.0,28.01,4,1,7,0.9751,2140.1,12.91,0.092704
87.81,52.0,1.0,1052.07,4,1,7,0.9751,4395.4,19.39,0.971192
25.44,37.2,4.75,22.14,4,1,7,0.9751,168.5,15.42,0.07
20.64,43.6,2.72,26.28,4,1,7,0.9751,6490.0,13.69,0.07
18.08,35.6,5.4,4.06,4,1,7,0.9751,3409.5,1.18,0.073369
85.54,57.4,1.0,1000.23,4,1,7,0.9751,1844.5,14.93,1.0
96.44,58.2,1.0,1243.96,4,1,7,0.9751,2452.8,21.28,1.0
56.19,51.7,1.0,486.56,4,1,7,0.9751,2267.2,24.12,0.998172
154.22,41.2,3.89,267.53,4,1,7,0.9751,4860.3,20.51,1.0
34.59,52.2,1.0,212.09,4,1,7,0.9751,601.1,18.98,0.976488
143.36,47.5,1.5,1202.5,4,1,7,0.9751,7247.9,3.6,1.0
164.64,39.5,4.3,247.1,4,1,7,0.9751,5256.9,15.28,0.994312
57.23,44.4,2.31,107.98,4,1,7,0.9751,1786.1,2.18,0.852051
140.4,39.8,4.25,198.32,4,1,7,0.9751,5397.9,20.49,0.995429
38.25,53.9,1.0,233.88,4,1,7,0.9751,2469.4,2.47,0.996731
38.97,52.1,1.0,263.14,4,1,7,0.9751,3031.3,23.81,1.0
90.65,39.0,4.4,90.18,4,1,7,0.9751,625.0,14.29,0.698599
8.72,45.2,1.96,17.76,4,1,7,0.9751,524.9,12.96,0.07
42.64,49.4,1.12,244.35,4,1,7,0.9751,5482.0,15.39,0.979766
63.99,51.4,1.0,600.49,4,1,7,0.9751,3989.8,16.14,0.984281
124.29,39.8,4.23,145.04,4,1,7,0.9751,2327.7,1.38,0.965971
137.16,46.5,1.69,917.42,4,1,7,0.9751,7321.0,22.56,1.0
109.34,41.8,3.59,168.48,4,1,7,0.9751,6427.8,15.01,0.985669
47.36,52.3,1.0,353.88,4,1,7,0.9751,2627.4,14.0,0.973544
104.42,47.5,1.5,686.05,4,1,7,0.9751,856.9,3.55,1.0
24.06,42.3,3.36,13.67,4,1,7,0.9751,1267.9,2.36,0.07
158.97,31.0,7.0,107.53,4,1,7,0.9751,5083.9,16.99,0.908376
64.03,52.3,1.0,587.37,4,1,7,0.9751,1138.6,2.43,0.978282
53.12,50.1,1.0,434.91,4,1,7,0.9751,670.8,17.06,0.998116
114.32,38.9,4.42,116.48,4,1,7,0.9751,5727.1,2.21,0.951938
10.98,36.9,4.82,9.94,4,1,7,0.9751,2433.1,8.49,0.085221
88.04,31.3,7.0,38.82,4,1,7,0.9751,466.3,7.57,0.10318
58.94,46.0,1.81,194.43,4,1,7,0.9751,1218.1,20.69,0.979159
83.88,38.5,4.5,64.64,4,1,7,0.9751,4828.8,1.29,0.223436
62.41,34.3,6.71,41.13,4,1,7,0.9751,7483.6,22.98,0.092707
65.29,55.7,1.0,615.13,4,1,7,0.9751,4506.8,9.3,1.0
24.45,52.7,1.0,128.34,4,1,7,0.9751,161.9,24.91,0.969031
130.24,53.4,1.0,2103.65,4,1,7,0.9751,1997.1,3.86,1.0
66.33,56.4,1.0,631.04,4,1,7,0.9751,7282.2,7.71,1.0
48.62,45.1,1.98,104.8,4,1,7,0.9751,6269.8,0.9,0.944956
79.84,31.0,7.0,38.47,4,1,7,0.9751,6064.4,12.26,0.091846
103.43,32.3,7.0,55.66,4,1,7,0.9751,6954.5,13.9,0.145564
94.18,50.7,1.0,1188.79,4,1,7,0.9751,1662.6,17.32,0.983085
157.29,46.2,1.76,1078.3,4,1,7,0.9751,4295.3,15.16,1.0
131.48,36.2,4.97,138.59,4,1,7,0.9751,4437.8,19.33,0.999725
99.61,46.1,1.77,478.99,4,1,7,0.9751,648.9,16.11,0.991621
34.21,50.5,1.0,203.41,4,1,7,0.9751,6748.3,14.15,1.0
12.22,47.0,1.6,18.46,4,1,7,0.9751,1380.8,5.76,0.07
138.94,59.6,1.0,2375.97,4,1,7,0.9751,1626.0,17.14,1.0
41.49,58.8,1.0,279.41,4,1,7,0.9751,3542.2,11.59,0.988442
138.93,42.1,3.46,254.9,4,1,7,0.9751,549.7,2.72,0.987416
89.69,45.3,1.94,339.75,4,1,7,0.9751,4935.2,13.75,1.0
88.47,39.9,4.22,103.43,4,1,7,0.9751,3593.6,24.87,0.877905
76.46,34.1,6.92,42.06,4,1,7,0.9751,900.3,17.3,0.070031
164.54,50.6,1.0,3198.86,4,1,7,0.9751,2718.8,0.48,1.0
1.94,37.8,4.64,2.46,4,1,7,0.9751,4478.0,2.39,0.095698
75.92,36.0,5.05,51.55,4,1,7,0.9751,2315.2,8.38,0.12902
48.66,57.9,1.0,369.22,4,1,7,0.9751,2054.8,12.4,1.0
93.01,43.2,2.92,188.52,4,1,7,0.9751,5935.3,22.22,1.0
157.51,34.9,6.12,127.77,4,1,7,0.9751,4577.0,14.38,0.966875
46.97,56.5,1.0,337.81,4,1,7,0.9751,3134.7,2.87,1.0
37.37,47.2,1.57,115.84,4,1,7,0.9751,89.8,17.32,0.953081
89.49,56.2,1.0,1075.21,4,1,7,0.9751,5640.2,6.52,1.0
151.12,41.5,3.73,268.42,4,1,7,0.9751,2964.6,11.96,0.98092
87.23,36.6,4.89,78.24,4,1,7,0.9751,2840.0,19.56,0.477328
31.73,52.9,1.0,176.89,4,1,7,0.9751,4477.0,11.62,0.950729
79.68,52.1,1.0,875.87,4,1,7,0.9751,3367.5,8.72,0.989445
142.02,42.9,3.04,334.78,4,1,7,0.9751,6292.4,2.51,0.993728
55.67,52.0,1.0,462.58,4,1,7,0.9751,7075.2,7.81,1.0
9.78,39.3,4.35,3.18,4,1,7,0.9751,2264.2,1.77,0.07
42.33,39.2,4.37,43.27,4,1,7,0.9751,4979.6,23.71,0.092427
91.97,44.6,2.18,292.62,4,1,7,0.9751,7450.8,16.2,1.0
129.73,36.2,4.96,120.5,4,1,7,0.9751,2331.9,3.78,0.964526
34.57,34.6,6.43,28.96,4,1,7,0.9751,5039.4,22.18,0.07
42.51,39.3,4.34,31.66,4,1,7,0.9751,4586.9,11.72,0.07
89.3,40.0,4.19,94.18,4,1,7,0.9751,4200.0,13.49,0.749926
142.14,57.8,1.0,2463.12,4,1,7,0.9751,6084.5,5.67,1.0
101.5,43.0,2.98,192.69,4,1,8,0.9748,4297.7,5.14,0.986497
124.18,49.2,1.15,1497.92,4,1,8,0.9748,6789.3,8.24,1.0
33.21,51.4,1.0,195.02,4,1,8,0.9748,1550.5,15.57,1.0
31.25,53.1,1.0,169.12,4,1,8,0.9748,7024.9,8.28,1.0
62.92,32.9,7.0,40.61,4,1,8,0.9748,3614.8,23.54,0.090802
133.11,44.8,2.08,596.22,4,1,8,0.9748,557.1,10.84,0.978139
94.26,37.4,4.72,96.02,4,1,8,0.9748,3497.2,24.3,0.804944
33.9,58.2,1.0,206.78,4,1,8,0.9748,260.9,20.61,0.953908
16.52,31.6,7.0,15.78,4,1,8,0.9748,6016.1,14.24,0.07
117.93,43.9,2.56,329.95,4,1,8,0.9748,5942.4,5.65,1.0
121.95,54.1,1.0,1879.54,4,1,8,0.9748,1748.4,14.32,0.998338
85.06,58.6,1.0,988.01,4,1,8,0.9748,4181.1,12.67,1.0
148.06,59.7,1.0,2654.35,4,1,8,0.9748,6919.1,9.51,1.0
100.48,51.4,1.0,1322.79,4,1,8,0.9748,3609.9,6.38,1.0
159.14,40.5,4.1,242.79,4,1,8,0.9748,2018.9,4.9,0.954321
69.44,34.8,6.19,46.36,4,1,8,0.9748,4544.7,20.96,0.118983
104.52,39.7,4.26,109.05,4,1,8,0.9748,7353.0,5.01,0.903222
138.8,58.7,1.0,2369.1,4,1,8,0.9748,5979.6,14.35,1.0
14.36,31.3,7.0,7.89,4,1,8,0.9748,4367.2,6.69,0.073338
43.65,36.9,4.82,35.68,4,1,8,0.9748,6150.3,18.35,0.083742
139.95,58.1,1.0,2407.97,4,1,8,0.9748,2627.6,18.24,1.0
83.61,30.6,7.0,42.97,4,1,8,0.9748,3510.0,14.49,0.122306
112.73,36.6,4.87,114.14,4,1,8,0.9748,2348.6,20.52,0.968812
145.35,48.3,1.35,1507.23,4,1,8,0.9748,7109.5,16.51,1.0
104.71,36.7,4.86,91.82,4,1,8,0.9748,3033.2,9.46,0.73544
77.83,50.0,1.0,841.08,4,1,8,0.9748,2878.1,16.67,0.98872
31.15,30.9,7.0,11.4,4,1,8,0.9748,4195.3,6.58,0.07819
159.35,50.6,1.0,3043.7,4,1,8,0.9748,6267.6,24.7,1.0
83.7,45.6,1.89,317.11,4,1,8,0.9748,1941.9,15.27,0.981161
51.51,50.5,1.0,414.76,4,1,8,0.9748,6995.5,19.32,1.0
161.82,44.8,2.09,841.38,4,1,8,0.9748,2078.8,14.89,1.0
39.9,54.1,1.0,273.54,4,1,8,0.9748,3414.6,23.92,0.998489
14.9,53.1,1.0,45.6,4,1,8,0.9748,7311.9,3.17,0.141632
41.57,55.7,1.0,285.45,4,1,8,0.9748,3497.6,16.64,0.961412
56.63,30.8,7.0,34.3,4,1,8,0.9748,1674.7,20.18,0.07
153.61,40.1,4.18,224.99,4,1,8,0.9748,4941.9,9.99,1.0
92.26,30.1,7.0,42.22,4,1,8,0.9748,1521.9,8.22,0.07
12.47,56.6,1.0,47.68,4,1,8,0.9748,3874.2,16.89,0.12758
141.05,43.8,2.59,446.94,4,1,8,0.9748,5456.2,8.59,0.977518
112.73,38.8,4.45,123.3,4,1,8,0.9748,7448.6,12.89,1.0
105.68,49.4,1.12,1180.76,4,1,8,0.9748,7389.7,14.5,1.0
76.62,48.6,1.27,531.66,4,1,8,0.9748,144.3,6.77,1.0
49.18,41.0,4.0,38.87,4,1,8,0.9748,5285.5,8.85,0.076279
115.47,56.5,1.0,1709.01,4,1,8,0.9748,3429.4,18.31,1.0
2.69,45.2,1.96,21.67,4,1,8,0.9748,5295.9,21.09,0.07
10.06,33.7,7.0,16.7,4,1,8,0.9748,505.7,16.07,0.07
